,ASV_ID,accession,percent_identity,query_len,e_value,bit_score,kingdom,phylum,class,order,family,genus,species
1577,fad2a8f3f4ac74eb313e3120948084be,CP020777,92.971,313,1.07E-123,457,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS39
1578,001e4a504d54dd80d187a6abea380ce1,CP020778,84.936,312,1.90E-81,316,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1579,00e37dc5cf2816fba1f9db132e489d7d,CP020778,83.224,304,8.95E-70,278,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1580,0324558f20401f4438a639e3768e4609,CP020778,85.256,312,4.08E-83,322,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1581,041004ba15353c6b184764fbd29162f9,CP020778,84.615,312,8.83E-80,311,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1582,060b0ba923aec69f900523040c818ff6,CP020778,84.936,312,1.90E-81,316,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1583,07da468b2a337a5dcc202c2ce1ab9ae3,CP020778,83.66,306,4.14E-73,289,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1584,0bddf52b58bbba139b1f66ed2775d196,CP020778,85.897,312,1.88E-86,333,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1585,0dc7f66138d56a714fafbd12a1382d2a,CP020778,85.256,312,4.08E-83,322,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1586,1144e070f671c8360b4179f90c5070ad,CP020778,84.936,312,1.90E-81,316,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1587,11d048790a65fc9893b9cb650c56491d,CP020778,84.936,312,1.90E-81,316,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1588,1313b07b3f17eb1704da4407862d5cf4,CP020778,85.577,312,8.76E-85,327,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1589,1345c3791271009006ab4a51e15dbbc2,CP020778,84.615,312,8.83E-80,311,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1590,13c3f8a24c028b6a6776735a48022ae5,CP020778,84.936,312,1.90E-81,316,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1591,17af35f4f57f729e262aee6675114560,CP020778,85.256,312,4.08E-83,322,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1592,17b776efc78aabe0a80716a4ff6a6139,CP020778,85.897,312,1.88E-86,333,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1593,17ebee79aec9007feacd71cd7fbf5f20,CP020778,85.256,312,4.08E-83,322,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1594,18b3022f20b375489c710d443d0e4987,CP020778,85.577,312,8.76E-85,327,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1595,1953b9ba914836cbb0d08fd8e683a1fc,CP020778,83.974,312,1.91E-76,300,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1596,1d01bb1a4d32dd1db9a1c0f185f27efe,CP020778,84.615,312,8.83E-80,311,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1597,1e514175cd6d71fbc838b68b933f07c4,CP020778,85.256,312,4.08E-83,322,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1598,202d82ee5921a1fe9007d331cd854d38,CP020778,85.256,312,4.08E-83,322,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1599,2043d2ba3cff5370a1a40a3296a36df9,CP020778,84.295,312,4.11E-78,305,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1600,214771cab0f96ea689b027ac67f29a53,CP020778,86.218,312,4.05E-88,339,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1601,23f973d05e399a75b9541dc20f405920,CP020778,84.314,306,1.91E-76,300,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1602,26060c7802048f5c65b4ba6e201a6d72,CP020778,85.256,312,4.08E-83,322,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1603,28e3f6b7d2ff86684d704eff87b050eb,CP020778,85.577,312,8.76E-85,327,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1604,2a882f96f74cd32537bf1ef387ea0680,CP020778,85.256,312,4.08E-83,322,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1605,2ec110f12d351337ddee7aa43bb568b9,CP020778,85.577,312,8.76E-85,327,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1606,35a7038c84d353f4ab13d68de2236569,CP020778,84.936,312,1.90E-81,316,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1607,35fa207553d0f9d61b6d38832d33b844,CP020778,83.987,306,8.89E-75,294,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1608,3a40c6f591743514a16afc12ec30f748,CP020778,85.623,313,2.44E-85,329,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1609,3b6280a2c4f7e6b233c951e8085ca505,CP020778,87.821,312,1.86E-96,366,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1610,3bda4720a9c4802ac1f3719ee4823a0d,CP020778,85.577,312,8.76E-85,327,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1611,3fbfee761c9fb6435b33c69cedad7e09,CP020778,84.936,312,1.90E-81,316,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1612,4201b3432ed25424efb559fd1becd9c6,CP020778,84.615,312,8.83E-80,311,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1613,43d68735b06f9273a3ca110248f189b9,CP020778,86.817,311,6.73E-91,348,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1614,4573fbb62b0a5371ed896edb1cb4ea51,CP020778,87.179,312,4.02E-93,355,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1615,4b8aff09f4d96fc778831eb85b66b1f5,CP020778,85.531,311,3.15E-84,326,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1616,4d7af3b4575b61b3aa8d4cfdb6065b9b,CP020778,83.013,312,1.92E-71,283,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1617,4ddec488bedafc83625f5057b1d43021,CP020778,85.623,313,2.44E-85,329,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1618,4f648f30d0b6d25f5c85f725a69f59ea,CP020778,85.577,312,8.76E-85,327,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1619,51cc8ab0d54cf219f5847cb786fe2ffc,CP020778,83.387,313,1.48E-72,287,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1620,530241fb3eba558d61506290a7ad06bf,CP020778,85.714,315,8.76E-85,327,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1621,552c6d1f2e7525c1be91b9577ec82e0a,CP020778,85.897,312,1.88E-86,333,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1622,56c72cb9e584a25875d1f109c3977ed5,CP020778,85.256,312,4.08E-83,322,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1623,5821231e40817a5b4efa043488ce3b06,CP020778,84.762,315,8.83E-80,311,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1624,59efd9e600d01b418971c7ff7c6f006e,CP020778,84.615,312,8.83E-80,311,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1625,5cf31782d7ac7c8c84b9147b532b6e1e,CP020778,84.936,312,1.90E-81,316,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1626,5d7fd3239a56e2882c6ee45e8f21adf8,CP020778,85.256,312,4.08E-83,322,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1627,600385c6ab75b3b03e542ea9591f3916,CP020778,83.013,312,1.92E-71,283,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1628,600f62c3b91b0ee6c64f2c3a3c2a2195,CP020778,85.256,312,4.08E-83,322,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1629,6273f41d274eb1626fffff7dd535243d,CP020778,85.256,312,4.08E-83,322,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1630,6277cb39eafcecf2d67a3d875f112967,CP020778,85.577,312,8.76E-85,327,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1631,63b3a0de9e81195a735bceddd7f8d9e6,CP020778,84.314,306,1.91E-76,300,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1632,65c0d7feb0836500f728e64704665a16,CP020778,83.279,305,8.95E-70,278,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1633,65db2a492a70df69ed609e308d6176d9,CP020778,97.428,311,6.22E-146,531,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1634,6aa0fd5e8dc70f3ae90563dbb6cc327a,CP020778,83.333,312,4.14E-73,289,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1635,6bcb99515f922e5941649fc0abe06752,CP020778,84.641,306,4.11E-78,305,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1636,6c96c829d29fa9c3dd03cc014c9e0ecf,CP020778,97.444,313,4.81E-147,534,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1637,6d1f1c9cc6783d60ab0ccf4ff49ba997,CP020778,85.256,312,4.08E-83,322,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1638,704e62634ca83e9251b798d01de14e98,CP020778,84.936,312,1.90E-81,316,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1639,70b7176d6e103a5e148f13d440f150bb,CP020778,86.495,311,3.13E-89,342,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1640,70ee5a9da986b2a8718e9af32c66c61c,CP020778,85.256,312,4.08E-83,322,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1641,7675af10976b766a7b1d62f6a7a0797b,CP020778,85.256,312,4.08E-83,322,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1642,786696d2996d91c4f8f97836861ff508,CP020778,82.748,313,2.49E-70,279,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1643,7b8fd2a9ccfdf0813cc5b0eebc9a2592,CP020778,85.577,312,8.76E-85,327,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1644,7cc5d921f2b266957935c864d5d8e47d,CP020778,84.936,312,1.90E-81,316,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1645,7e7795556f57b1a777a313e0663b7b82,CP020778,85.852,311,6.77E-86,331,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1646,7f3b2cb7b31481f3b7b8bfe4d692ad9b,CP020778,84.936,312,1.90E-81,316,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1647,8335943253350022621c9bd0a292f60c,CP020778,85.256,312,4.08E-83,322,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1648,8985c9ad2a1c11791d8c348a00fae9dd,CP020778,85.897,312,1.88E-86,333,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1649,8b3a39fbe1fae71a59ea03e62f670904,CP020778,84.936,312,1.90E-81,316,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1650,8bed0570bfe9f37b8482a33636649824,CP020778,84.936,312,1.90E-81,316,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1651,8c5d013d36c0545041631bbfcd0e9ac8,CP020778,85.256,312,4.08E-83,322,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1652,8e50b767dd5aa14743404e9a0c04c672,CP020778,84.936,312,1.90E-81,316,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1653,9111fe73339ad1303f549f283e75692a,CP020778,84.244,311,1.48E-77,303,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1654,912d89d9c2a25255b28c42eb427c4d06,CP020778,82.372,312,4.16E-68,272,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1655,922310d23fce4271390f083ee986a4e6,CP020778,85.256,312,4.08E-83,322,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1656,9265ff77fe75f041fa78a2a826548a09,CP020778,83.607,305,1.92E-71,283,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1657,98c2b3938363c46e3d028e41ec833e3e,CP020778,84.936,312,1.90E-81,316,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1658,98ecb5e45b350d73f36abc94eefd2c78,CP020778,84.026,313,1.91E-76,300,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1659,9bd156ee57b9f8afba2f1a2e92b54a7e,CP020778,85.577,312,8.76E-85,327,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1660,9d3a4ad7f500fa2c060745ff2950bf70,CP020778,86.174,311,1.46E-87,337,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1661,a16386b5a1c0c01d53bb04db802aa1ee,CP020778,85.577,312,8.76E-85,327,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1662,a64b8a3a8bfeafca276d47d5368621ff,CP020778,85.577,312,8.76E-85,327,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1663,a74cfbb55a210b34bac431bf475900f8,CP020778,84.984,313,1.90E-81,316,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1664,aa4d7cef13af6020c8e18f2eb631e294,CP020778,85.256,312,4.08E-83,322,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1665,aeb087523177f483d7ac15f7d4459488,CP020778,83.923,311,6.87E-76,298,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1666,b072337ca0ecef2f19e3e37e13af065a,CP020778,84.936,312,1.90E-81,316,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1667,b327a4d38a69237a0f402e2c72599d28,CP020778,83.987,306,8.89E-75,294,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1668,b4ed793130ac1c167f5363ce0add3d8e,CP020778,84.936,312,1.90E-81,316,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1669,b89c5bf8b7c959701ecec8bec8a0b54d,CP020778,85.256,312,4.08E-83,322,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1670,ba10c859cdeb3ad41cb14900e63a6d8c,CP020778,85.256,312,4.08E-83,322,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1671,bf3c08cb871ad207197a1260ad2ee01b,CP020778,85.256,312,4.08E-83,322,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1672,c4d46132b0348381af824ab58251e48c,CP020778,82.372,312,4.16E-68,272,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1673,c93f6a20f2e5c79e08a005ad58b1518d,CP020778,85.897,312,1.88E-86,333,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1674,caa5c42f5f8b89bb39b5ed2dc6fcbcf8,CP020778,84.984,313,1.90E-81,316,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1675,d0021200c193d150761b885783f01a7b,CP020778,84.967,306,8.83E-80,311,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1676,d5ed3d0c226a36321dbb725f1f72d5c6,CP020778,83.828,303,4.14E-73,289,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1677,d6dbabcc31c798a910d56b66c1ddf38c,CP020778,85.256,312,4.08E-83,322,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1678,d772698ec4862d3eed6183f573e585c0,CP020778,85.577,312,8.76E-85,327,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1679,d8dad4d845866fc620cf59b8f418b390,CP020778,81.789,313,2.51E-65,263,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1680,da5d4e9b5df493cc29664bf34c2795bb,CP020778,86.495,311,3.13E-89,342,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1681,da884b4ca73d48bbe8abc3eeed6d8350,CP020778,84.345,313,4.11E-78,305,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1682,db466d195b3311c70360c96e8bb81332,CP020778,85.577,312,8.76E-85,327,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
1683,ddc806cdeb51f017b61924d70e8aa4d6,CP020778,85.256,312,4.08E-83,322,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. RS40
